organization_name,discipline_name,grid_id,discipline_id,number_researchers,pct_insiders,pct_domesticoutsiders,pct_foreignoutsiders,grid_country_code,established_year,country_name,geo_region,latitude,longitude,continent
Simon Fraser University,Information and Computing Sciences,grid.61971.38,8,121,31.40496063232422,28.09917259216309,40.49586486816406,CA,1965,Canada,North America,49.278283,-122.919904,North & South America
University of Twente,Medical and Health Sciences,grid.6214.1,11,208,37.5,49.03845977783203,13.461539268493652,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Biological Sciences,grid.6214.1,6,92,35.869564056396484,30.43478202819824,33.69565200805664,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,All,grid.6214.1,99,1934,46.58738327026367,31.07549285888672,22.33712577819824,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Mathematical Sciences,grid.6214.1,1,104,44.23076629638672,32.69230651855469,23.076923370361328,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Psychology and Cognitive Sciences,grid.6214.1,17,108,42.59259414672852,44.4444465637207,12.962963104248049,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Earth Sciences,grid.6214.1,4,84,45.238094329833984,26.19047737121582,28.571430206298828,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Economics,grid.6214.1,14,49,38.775508880615234,34.693878173828125,26.530611038208008,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Technology,grid.6214.1,10,57,49.122806549072266,26.3157901763916,24.561403274536133,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Information and Computing Sciences,grid.6214.1,8,189,51.32275390625,26.984128952026367,21.69312286376953,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Chemical Sciences,grid.6214.1,3,187,45.45454788208008,23.52941131591797,31.016042709350582,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Education,grid.6214.1,13,38,76.31578826904297,23.68421173095703,0.0,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Engineering,grid.6214.1,9,411,51.33820343017578,25.790754318237305,22.87104606628418,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Environmental Sciences,grid.6214.1,5,39,33.333335876464844,35.897438049316406,30.76923179626465,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Studies in Human Society,grid.6214.1,16,64,51.5625,29.6875,18.75,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,"Commerce, Management, Tourism and Services",grid.6214.1,15,75,50.66666412353516,34.66666793823242,14.666666030883787,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
University of Twente,Physical Sciences,grid.6214.1,2,145,43.44827651977539,27.586206436157227,28.965517044067383,NL,1961,Netherlands,Western and Northern Europe,52.242736,6.853264,Europe
Illinois Institute of Technology,Mathematical Sciences,grid.62813.3e,1,30,30.00000190734864,46.66666793823242,23.33333396911621,US,1890,United States,North America,41.834649,-87.626577,North & South America
Illinois Institute of Technology,Medical and Health Sciences,grid.62813.3e,11,53,32.075469970703125,50.943397521972656,16.98113250732422,US,1890,United States,North America,41.834649,-87.626577,North & South America
Illinois Institute of Technology,Physical Sciences,grid.62813.3e,2,32,28.125,59.375,12.5,US,1890,United States,North America,41.834649,-87.626577,North & South America
Illinois Institute of Technology,Information and Computing Sciences,grid.62813.3e,8,66,37.878787994384766,37.878787994384766,24.24242401123047,US,1890,United States,North America,41.834649,-87.626577,North & South America
Illinois Institute of Technology,Engineering,grid.62813.3e,9,95,32.6315803527832,51.57894515991211,15.789472579956056,US,1890,United States,North America,41.834649,-87.626577,North & South America
Illinois Institute of Technology,Chemical Sciences,grid.62813.3e,3,51,25.490198135375977,52.94117736816406,21.568628311157227,US,1890,United States,North America,41.834649,-87.626577,North & South America
Illinois Institute of Technology,All,grid.62813.3e,99,424,30.896224975585938,50.47169876098633,18.6320743560791,US,1890,United States,North America,41.834649,-87.626577,North & South America
University of Western Brittany,Biological Sciences,grid.6289.5,6,70,32.85714340209961,52.85714340209961,14.285715103149414,FR,1971,France,Western and Northern Europe,48.398889,-4.498889,Europe
University of Western Brittany,Earth Sciences,grid.6289.5,4,36,27.77777862548828,55.55555725097656,16.666667938232422,FR,1971,France,Western and Northern Europe,48.398889,-4.498889,Europe
University of Western Brittany,Medical and Health Sciences,grid.6289.5,11,128,26.5625,67.96875,5.46875,FR,1971,France,Western and Northern Europe,48.398889,-4.498889,Europe
University of Western Brittany,All,grid.6289.5,99,414,34.78260803222656,55.31401062011719,9.90338134765625,FR,1971,France,Western and Northern Europe,48.398889,-4.498889,Europe
University of Western Brittany,Engineering,grid.6289.5,9,52,40.384613037109375,51.92307662963867,7.692307949066162,FR,1971,France,Western and Northern Europe,48.398889,-4.498889,Europe
University of Bologna,Environmental Sciences,grid.6292.f,5,89,77.52809143066406,14.606740951538086,7.865169048309326,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Chemical Sciences,grid.6292.f,3,475,84.21052551269531,12.8421049118042,2.9473683834075928,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Built Environment and Design,grid.6292.f,12,46,91.30435180664062,8.69565200805664,0.0,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,History and Archaeology,grid.6292.f,21,32,81.25,15.625,3.125,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Biological Sciences,grid.6292.f,6,604,81.45695495605469,15.397350311279297,3.145695447921753,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Studies in Human Society,grid.6292.f,16,72,76.3888931274414,18.05555534362793,5.555555820465088,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Technology,grid.6292.f,10,140,85.71428680419922,12.142857551574709,2.142857313156128,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Psychology and Cognitive Sciences,grid.6292.f,17,199,78.89447021484375,17.085426330566406,4.020100593566895,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Mathematical Sciences,grid.6292.f,1,201,75.62188720703125,18.40796089172364,5.970149040222168,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Earth Sciences,grid.6292.f,4,97,69.0721664428711,20.61855697631836,10.30927848815918,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Information and Computing Sciences,grid.6292.f,8,274,82.84671020507812,12.773722648620604,4.379561901092529,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Engineering,grid.6292.f,9,603,85.73797607421875,10.447761535644531,3.81426215171814,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Agricultural and Veterinary Sciences,grid.6292.f,7,171,90.05847930908203,7.602339267730713,2.339181423187256,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Medical and Health Sciences,grid.6292.f,11,1151,76.62902069091797,19.113813400268555,4.257167339324951,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,All,grid.6292.f,99,4694,80.29399871826172,15.36003303527832,4.345973491668701,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Economics,grid.6292.f,14,85,69.4117660522461,17.647058486938477,12.941177368164062,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,"Commerce, Management, Tourism and Services",grid.6292.f,15,74,75.67567443847656,20.2702693939209,4.054053783416748,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Bologna,Physical Sciences,grid.6292.f,2,303,76.23762512207031,17.16171646118164,6.60066032409668,IT,1088,Italy,Southern Europe,44.493889,11.342778,Europe
University of Connecticut,Earth Sciences,grid.63054.34,4,49,26.530611038208008,61.224491119384766,12.244897842407228,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Agricultural and Veterinary Sciences,grid.63054.34,7,42,42.85714340209961,38.0952377319336,19.0476188659668,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,All,grid.63054.34,99,1787,28.37157249450684,56.12759017944336,15.500839233398438,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Engineering,grid.63054.34,9,200,27.00000190734864,46.0,27.00000190734864,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Education,grid.63054.34,13,40,32.5,67.5,-0.5551115274429321,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Biological Sciences,grid.63054.34,6,253,26.08695602416992,58.498023986816406,15.415019989013672,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Physical Sciences,grid.63054.34,2,108,19.44444465637207,57.40740966796875,23.14814758300781,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Technology,grid.63054.34,10,36,25.0,50.0,25.0,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Psychology and Cognitive Sciences,grid.63054.34,17,129,26.356590270996094,68.99224853515625,4.651162624359131,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Chemical Sciences,grid.63054.34,3,136,19.117647171020508,52.94117736816406,27.94117546081543,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Environmental Sciences,grid.63054.34,5,58,24.13792991638184,56.89654922485352,18.965517044067383,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,"Commerce, Management, Tourism and Services",grid.63054.34,15,43,39.53488540649414,51.16279220581055,9.302325248718262,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Mathematical Sciences,grid.63054.34,1,88,31.81818199157715,51.1363639831543,17.045454025268555,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Economics,grid.63054.34,14,32,40.625,50.0,9.375,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Studies in Human Society,grid.63054.34,16,49,44.89795684814453,51.02040863037109,4.081632614135742,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Information and Computing Sciences,grid.63054.34,8,98,34.693878173828125,52.04081726074219,13.265305519104004,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Connecticut,Medical and Health Sciences,grid.63054.34,11,350,24.85714340209961,64.57142639160156,10.571428298950195,US,1881,United States,North America,41.807167,-72.2525,North & South America
University of Vigo,Physical Sciences,grid.6312.6,2,32,75.0,21.875,3.125,ES,1990,Spain,Southern Europe,42.169219,-8.684723,Europe
University of Vigo,Agricultural and Veterinary Sciences,grid.6312.6,7,37,62.16216278076172,32.432430267333984,5.405405521392822,ES,1990,Spain,Southern Europe,42.169219,-8.684723,Europe
University of Vigo,All,grid.6312.6,99,1111,73.08731079101562,21.782176971435547,5.1305131912231445,ES,1990,Spain,Southern Europe,42.169219,-8.684723,Europe
University of Vigo,Technology,grid.6312.6,10,38,81.57894897460938,7.894736289978027,10.526315689086914,ES,1990,Spain,Southern Europe,42.169219,-8.684723,Europe
University of Vigo,Chemical Sciences,grid.6312.6,3,171,69.00584411621094,25.730995178222656,5.263157844543457,ES,1990,Spain,Southern Europe,42.169219,-8.684723,Europe
University of Vigo,Earth Sciences,grid.6312.6,4,49,57.142860412597656,36.73469543457031,6.122448921203613,ES,1990,Spain,Southern Europe,42.169219,-8.684723,Europe
University of Vigo,Engineering,grid.6312.6,9,185,80.54053497314453,14.054054260253906,5.405405521392822,ES,1990,Spain,Southern Europe,42.169219,-8.684723,Europe
University of Vigo,Mathematical Sciences,grid.6312.6,1,61,85.24590301513672,14.754098892211914,0.0,ES,1990,Spain,Southern Europe,42.169219,-8.684723,Europe
University of Vigo,Biological Sciences,grid.6312.6,6,147,61.224491119384766,29.93197059631348,8.843537330627441,ES,1990,Spain,Southern Europe,42.169219,-8.684723,Europe
University of Vigo,Medical and Health Sciences,grid.6312.6,11,106,59.4339599609375,34.90565872192383,5.660377502441406,ES,1990,Spain,Southern Europe,42.169219,-8.684723,Europe
University of Vigo,Information and Computing Sciences,grid.6312.6,8,89,85.39325714111328,10.112359046936035,4.494381904602051,ES,1990,Spain,Southern Europe,42.169219,-8.684723,Europe
University of Vigo,Environmental Sciences,grid.6312.6,5,69,66.66667175292969,28.98550605773925,4.34782600402832,ES,1990,Spain,Southern Europe,42.169219,-8.684723,Europe
Swedish University of Agricultural Sciences,Environmental Sciences,grid.6341.0,5,298,53.6912727355957,22.14765167236328,24.161073684692383,SE,1977,Sweden,Western and Northern Europe,59.815,17.663,Europe
Swedish University of Agricultural Sciences,All,grid.6341.0,99,1897,54.454402923583984,22.19293594360352,23.3526611328125,SE,1977,Sweden,Western and Northern Europe,59.815,17.663,Europe
Swedish University of Agricultural Sciences,Biological Sciences,grid.6341.0,6,580,46.89655303955078,24.48275756835937,28.620689392089844,SE,1977,Sweden,Western and Northern Europe,59.815,17.663,Europe
Swedish University of Agricultural Sciences,Agricultural and Veterinary Sciences,grid.6341.0,7,375,67.73333740234375,14.933332443237305,17.33333396911621,SE,1977,Sweden,Western and Northern Europe,59.815,17.663,Europe
Swedish University of Agricultural Sciences,Chemical Sciences,grid.6341.0,3,77,53.24675369262695,19.480518341064453,27.2727279663086,SE,1977,Sweden,Western and Northern Europe,59.815,17.663,Europe
Swedish University of Agricultural Sciences,Technology,grid.6341.0,10,31,45.16128921508789,29.032257080078125,25.80644989013672,SE,1977,Sweden,Western and Northern Europe,59.815,17.663,Europe
Swedish University of Agricultural Sciences,Medical and Health Sciences,grid.6341.0,11,122,56.557376861572266,28.688522338867188,14.754098892211914,SE,1977,Sweden,Western and Northern Europe,59.815,17.663,Europe
Swedish University of Agricultural Sciences,Studies in Human Society,grid.6341.0,16,50,60.00000381469727,22.0,18.0,SE,1977,Sweden,Western and Northern Europe,59.815,17.663,Europe
Swedish University of Agricultural Sciences,Physical Sciences,grid.6341.0,2,33,45.45454788208008,24.24242401123047,30.30303192138672,SE,1977,Sweden,Western and Northern Europe,59.815,17.663,Europe
Swedish University of Agricultural Sciences,Engineering,grid.6341.0,9,146,57.53424835205078,20.547945022583008,21.917808532714844,SE,1977,Sweden,Western and Northern Europe,59.815,17.663,Europe
Swedish University of Agricultural Sciences,Economics,grid.6341.0,14,32,46.875,28.125,25.0,SE,1977,Sweden,Western and Northern Europe,59.815,17.663,Europe
Swedish University of Agricultural Sciences,Earth Sciences,grid.6341.0,4,75,42.66666793823242,32.0,25.33333206176757,SE,1977,Sweden,Western and Northern Europe,59.815,17.663,Europe
Louisiana State University,Information and Computing Sciences,grid.64337.35,8,66,33.333335876464844,46.96969604492188,19.69696998596192,US,1860,United States,North America,30.413998,-91.181032,North & South America
Louisiana State University,All,grid.64337.35,99,1563,30.26231575012207,55.27831268310547,14.459373474121094,US,1860,United States,North America,30.413998,-91.181032,North & South America
Louisiana State University,Studies in Human Society,grid.64337.35,16,48,45.83333587646485,50.0,4.1666669845581055,US,1860,United States,North America,30.413998,-91.181032,North & South America
Louisiana State University,Engineering,grid.64337.35,9,197,35.532997131347656,48.73096466064453,15.736040115356444,US,1860,United States,North America,30.413998,-91.181032,North & South America
Louisiana State University,Medical and Health Sciences,grid.64337.35,11,292,19.17808151245117,65.41095733642578,15.410958290100098,US,1860,United States,North America,30.413998,-91.181032,North & South America
Louisiana State University,Chemical Sciences,grid.64337.35,3,125,28.799999237060547,52.0,19.200000762939453,US,1860,United States,North America,30.413998,-91.181032,North & South America
Louisiana State University,Physical Sciences,grid.64337.35,2,106,13.207547187805176,63.207550048828125,23.58490562438965,US,1860,United States,North America,30.413998,-91.181032,North & South America
Louisiana State University,Environmental Sciences,grid.64337.35,5,71,42.25352096557617,47.887325286865234,9.85915470123291,US,1860,United States,North America,30.413998,-91.181032,North & South America
Louisiana State University,Mathematical Sciences,grid.64337.35,1,76,26.3157901763916,52.6315803527832,21.052631378173828,US,1860,United States,North America,30.413998,-91.181032,North & South America
Louisiana State University,Earth Sciences,grid.64337.35,4,95,41.05263137817383,46.31578826904297,12.63157844543457,US,1860,United States,North America,30.413998,-91.181032,North & South America
Louisiana State University,Agricultural and Veterinary Sciences,grid.64337.35,7,63,39.68254089355469,55.55555725097656,4.761904716491699,US,1860,United States,North America,30.413998,-91.181032,North & South America
Louisiana State University,Biological Sciences,grid.64337.35,6,203,31.034481048583984,51.23152923583984,17.733989715576172,US,1860,United States,North America,30.413998,-91.181032,North & South America
Louisiana State University,Psychology and Cognitive Sciences,grid.64337.35,17,60,20.0,75.0,5.0,US,1860,United States,North America,30.413998,-91.181032,North & South America
Vilnius University,Physical Sciences,grid.6441.7,2,107,81.30841064453125,3.7383177280426025,14.95327091217041,LT,1579,Lithuania,Central and Eastern Europe,54.6825,25.287222,Europe
Vilnius University,Medical and Health Sciences,grid.6441.7,11,219,73.51598358154297,10.502283096313477,15.981735229492188,LT,1579,Lithuania,Central and Eastern Europe,54.6825,25.287222,Europe
Vilnius University,Chemical Sciences,grid.6441.7,3,120,81.66666412353516,7.500000476837158,10.833333015441896,LT,1579,Lithuania,Central and Eastern Europe,54.6825,25.287222,Europe
Vilnius University,All,grid.6441.7,99,847,79.22077941894531,9.32703685760498,11.452183723449709,LT,1579,Lithuania,Central and Eastern Europe,54.6825,25.287222,Europe
Vilnius University,Information and Computing Sciences,grid.6441.7,8,31,67.74193572998047,19.35483741760254,12.90322494506836,LT,1579,Lithuania,Central and Eastern Europe,54.6825,25.287222,Europe
Vilnius University,Mathematical Sciences,grid.6441.7,1,43,69.76744079589844,23.255815505981445,6.976744651794434,LT,1579,Lithuania,Central and Eastern Europe,54.6825,25.287222,Europe
Vilnius University,Engineering,grid.6441.7,9,86,84.88372039794922,8.139534950256348,6.976744651794434,LT,1579,Lithuania,Central and Eastern Europe,54.6825,25.287222,Europe
Vilnius University,Biological Sciences,grid.6441.7,6,114,84.21052551269531,4.385964870452881,11.403508186340332,LT,1579,Lithuania,Central and Eastern Europe,54.6825,25.287222,Europe
Technion - Israel Institute of Technology,Information and Computing Sciences,grid.6451.6,8,169,59.17160034179688,21.89349174499512,18.93491172790528,IL,1912,Israel,Asia,32.7775,35.021667,Asia
Technion - Israel Institute of Technology,Physical Sciences,grid.6451.6,2,197,60.40608978271485,19.796953201293945,19.796953201293945,IL,1912,Israel,Asia,32.7775,35.021667,Asia
Technion - Israel Institute of Technology,Biological Sciences,grid.6451.6,6,225,42.22222137451172,40.4444465637207,17.33333396911621,IL,1912,Israel,Asia,32.7775,35.021667,Asia
Technion - Israel Institute of Technology,Engineering,grid.6451.6,9,359,64.34539794921875,15.32033348083496,20.33426094055176,IL,1912,Israel,Asia,32.7775,35.021667,Asia
Technion - Israel Institute of Technology,All,grid.6451.6,99,2063,54.92001724243164,27.823558807373047,17.25642204284668,IL,1912,Israel,Asia,32.7775,35.021667,Asia
Technion - Israel Institute of Technology,Chemical Sciences,grid.6451.6,3,222,53.60359954833984,25.67567443847656,20.72072029113769,IL,1912,Israel,Asia,32.7775,35.021667,Asia
Technion - Israel Institute of Technology,Technology,grid.6451.6,10,59,71.18643951416016,10.169490814208984,18.644067764282227,IL,1912,Israel,Asia,32.7775,35.021667,Asia
Technion - Israel Institute of Technology,Psychology and Cognitive Sciences,grid.6451.6,17,49,53.061222076416016,30.612245559692383,16.32653045654297,IL,1912,Israel,Asia,32.7775,35.021667,Asia
Technion - Israel Institute of Technology,Medical and Health Sciences,grid.6451.6,11,464,43.10344696044922,44.82758712768555,12.068964958190918,IL,1912,Israel,Asia,32.7775,35.021667,Asia
Technion - Israel Institute of Technology,Mathematical Sciences,grid.6451.6,1,182,65.38461303710938,17.03296661376953,17.58241844177246,IL,1912,Israel,Asia,32.7775,35.021667,Asia
National Cheng Kung University,Biological Sciences,grid.64523.36,6,206,45.1456298828125,33.495147705078125,21.35922241210937,TW,1931,Taiwan,Asia,23.0,120.216667,Asia
National Cheng Kung University,All,grid.64523.36,99,2041,53.650169372558594,27.63351249694824,18.71631622314453,TW,1931,Taiwan,Asia,23.0,120.216667,Asia
National Cheng Kung University,Information and Computing Sciences,grid.64523.36,8,164,56.70731735229492,24.39024353027344,18.90243911743164,TW,1931,Taiwan,Asia,23.0,120.216667,Asia
National Cheng Kung University,Chemical Sciences,grid.64523.36,3,210,61.42856979370117,21.428571701049805,17.142858505249023,TW,1931,Taiwan,Asia,23.0,120.216667,Asia
National Cheng Kung University,Medical and Health Sciences,grid.64523.36,11,410,46.34146499633789,37.56097412109375,16.09756088256836,TW,1931,Taiwan,Asia,23.0,120.216667,Asia
National Cheng Kung University,Engineering,grid.64523.36,9,451,59.64523696899414,22.17294883728028,18.18181800842285,TW,1931,Taiwan,Asia,23.0,120.216667,Asia
National Cheng Kung University,Physical Sciences,grid.64523.36,2,179,50.27933120727539,27.932960510253903,21.787708282470703,TW,1931,Taiwan,Asia,23.0,120.216667,Asia
National Cheng Kung University,"Commerce, Management, Tourism and Services",grid.64523.36,15,30,66.66667175292969,20.0,13.333333969116213,TW,1931,Taiwan,Asia,23.0,120.216667,Asia
National Cheng Kung University,Mathematical Sciences,grid.64523.36,1,71,57.74647521972656,15.492958068847656,26.76056289672852,TW,1931,Taiwan,Asia,23.0,120.216667,Asia
National Cheng Kung University,Earth Sciences,grid.64523.36,4,59,44.06779861450195,30.508474349975582,25.423728942871094,TW,1931,Taiwan,Asia,23.0,120.216667,Asia
National Cheng Kung University,Technology,grid.64523.36,10,81,50.61728286743164,27.16049194335937,22.22222328186035,TW,1931,Taiwan,Asia,23.0,120.216667,Asia
National Cheng Kung University,Psychology and Cognitive Sciences,grid.64523.36,17,72,50.0,34.72222137451172,15.277777671813965,TW,1931,Taiwan,Asia,23.0,120.216667,Asia
Jilin University,Mathematical Sciences,grid.64924.3d,1,136,77.20588684082031,13.970587730407717,8.823529243469238,CN,1946,China,Asia,43.824971,125.289777,Asia
Jilin University,Engineering,grid.64924.3d,9,806,81.6377182006836,11.662530899047852,6.699751853942871,CN,1946,China,Asia,43.824971,125.289777,Asia
Jilin University,All,grid.64924.3d,99,3537,77.890869140625,13.203279495239258,8.905852317810059,CN,1946,China,Asia,43.824971,125.289777,Asia
Jilin University,Earth Sciences,grid.64924.3d,4,105,79.04762268066406,10.476190567016602,10.476190567016602,CN,1946,China,Asia,43.824971,125.289777,Asia
Jilin University,Chemical Sciences,grid.64924.3d,3,803,79.82565307617188,13.5740966796875,6.60024881362915,CN,1946,China,Asia,43.824971,125.289777,Asia
Jilin University,Technology,grid.64924.3d,10,200,76.0,12.5,11.5,CN,1946,China,Asia,43.824971,125.289777,Asia
Jilin University,Medical and Health Sciences,grid.64924.3d,11,361,68.69805908203125,16.066482543945312,15.235456466674805,CN,1946,China,Asia,43.824971,125.289777,Asia
Jilin University,Environmental Sciences,grid.64924.3d,5,35,77.14286041259766,8.571429252624512,14.285715103149414,CN,1946,China,Asia,43.824971,125.289777,Asia
Jilin University,Physical Sciences,grid.64924.3d,2,406,80.5418701171875,13.054187774658203,6.4039411544799805,CN,1946,China,Asia,43.824971,125.289777,Asia
Jilin University,Information and Computing Sciences,grid.64924.3d,8,197,74.6192855834961,17.766498565673828,7.614212989807129,CN,1946,China,Asia,43.824971,125.289777,Asia
Jilin University,Biological Sciences,grid.64924.3d,6,379,76.51715087890625,11.609498023986816,11.873351097106934,CN,1946,China,Asia,43.824971,125.289777,Asia
Jilin University,Agricultural and Veterinary Sciences,grid.64924.3d,7,34,76.47058868408203,14.705883026123049,8.823529243469238,CN,1946,China,Asia,43.824971,125.289777,Asia
Nanjing University of Aeronautics and Astronautics,Chemical Sciences,grid.64938.30,3,143,60.83915710449219,31.468530654907227,7.692307949066162,CN,1952,China,Asia,32.036006,118.813808,Asia
Nanjing University of Aeronautics and Astronautics,Physical Sciences,grid.64938.30,2,152,66.44737243652344,24.342103958129883,9.210526466369627,CN,1952,China,Asia,32.036006,118.813808,Asia
Nanjing University of Aeronautics and Astronautics,Mathematical Sciences,grid.64938.30,1,174,69.54022979736328,18.965517044067383,11.494253158569336,CN,1952,China,Asia,32.036006,118.813808,Asia
Nanjing University of Aeronautics and Astronautics,Technology,grid.64938.30,10,74,63.51351165771485,27.02702522277832,9.45945930480957,CN,1952,China,Asia,32.036006,118.813808,Asia
Nanjing University of Aeronautics and Astronautics,Information and Computing Sciences,grid.64938.30,8,204,65.68627166748047,22.05882453918457,12.254901885986328,CN,1952,China,Asia,32.036006,118.813808,Asia
Nanjing University of Aeronautics and Astronautics,Engineering,grid.64938.30,9,484,71.6942138671875,20.454545974731445,7.851240158081055,CN,1952,China,Asia,32.036006,118.813808,Asia
Nanjing University of Aeronautics and Astronautics,Psychology and Cognitive Sciences,grid.64938.30,17,33,72.7272720336914,21.212121963500977,6.060606002807617,CN,1952,China,Asia,32.036006,118.813808,Asia
Nanjing University of Aeronautics and Astronautics,All,grid.64938.30,99,1382,67.94500732421875,22.0694637298584,9.985527992248535,CN,1952,China,Asia,32.036006,118.813808,Asia
Nanjing University of Aeronautics and Astronautics,Medical and Health Sciences,grid.64938.30,11,34,70.5882339477539,14.705883026123049,14.705883026123049,CN,1952,China,Asia,32.036006,118.813808,Asia
Beihang University,Engineering,grid.64939.31,9,864,68.98148345947266,21.29629707336425,9.722222328186035,CN,1952,China,Asia,39.98,116.340833,Asia
Beihang University,Earth Sciences,grid.64939.31,4,43,58.13953399658203,37.20930099487305,4.651162624359131,CN,1952,China,Asia,39.98,116.340833,Asia
Beihang University,Medical and Health Sciences,grid.64939.31,11,103,60.19417572021485,27.184465408325195,12.621359825134276,CN,1952,China,Asia,39.98,116.340833,Asia
Beihang University,Physical Sciences,grid.64939.31,2,365,59.72602844238281,27.12328720092773,13.150684356689451,CN,1952,China,Asia,39.98,116.340833,Asia
Beihang University,Psychology and Cognitive Sciences,grid.64939.31,17,84,72.6190414428711,16.666667938232422,10.714285850524902,CN,1952,China,Asia,39.98,116.340833,Asia
Beihang University,"Commerce, Management, Tourism and Services",grid.64939.31,15,46,63.0434799194336,21.7391300201416,15.21739101409912,CN,1952,China,Asia,39.98,116.340833,Asia
Beihang University,Chemical Sciences,grid.64939.31,3,316,55.3797492980957,33.22784805297852,11.392404556274414,CN,1952,China,Asia,39.98,116.340833,Asia
Beihang University,Technology,grid.64939.31,10,170,62.35294342041016,27.64706039428711,10.0,CN,1952,China,Asia,39.98,116.340833,Asia
Beihang University,Mathematical Sciences,grid.64939.31,1,294,68.70748138427734,19.0476188659668,12.244897842407228,CN,1952,China,Asia,39.98,116.340833,Asia
Beihang University,Information and Computing Sciences,grid.64939.31,8,467,72.37686920166016,17.1306209564209,10.492505073547363,CN,1952,China,Asia,39.98,116.340833,Asia
Beihang University,All,grid.64939.31,99,2939,65.7026138305664,23.23919677734375,11.058182716369627,CN,1952,China,Asia,39.98,116.340833,Asia
Beihang University,Biological Sciences,grid.64939.31,6,75,57.33333206176758,28.0,14.666666030883787,CN,1952,China,Asia,39.98,116.340833,Asia
Beihang University,Built Environment and Design,grid.64939.31,12,36,72.22222137451172,13.88888931274414,13.88888931274414,CN,1952,China,Asia,39.98,116.340833,Asia
University of Rome Tor Vergata,Economics,grid.6530.0,14,45,71.11111450195312,22.22222328186035,6.6666669845581055,IT,1982,Italy,Southern Europe,41.85015,12.597991,Europe
University of Rome Tor Vergata,Physical Sciences,grid.6530.0,2,211,54.97630310058594,36.96682357788086,8.056872367858887,IT,1982,Italy,Southern Europe,41.85015,12.597991,Europe
University of Rome Tor Vergata,Environmental Sciences,grid.6530.0,5,30,63.33333206176758,36.66666793823242,0.0,IT,1982,Italy,Southern Europe,41.85015,12.597991,Europe
