organization_name,for_division,grid_id,for_division_id,researchers,ResSameInst,ResSameCountry,ResOtherInstSameCountry,ResOtherCountry,country_code,latitude,longitude,univ_id
University of the Witwatersrand,Biological Sciences,grid.11951.3d,06,234,0.39316239316239315,0.5897435897435898,0.1965811965811966,0.4102564102564103,ZA,-26.190833,28.030278,1147
University of Hyderabad,Biological Sciences,grid.18048.35,06,84,0.38095238095238093,0.75,0.36904761904761907,0.25,IN,17.459575,78.331274,2463
University of Exeter,Environmental Sciences,grid.8391.3,05,151,0.152317880794702,0.7549668874172185,0.6026490066225165,0.2450331125827815,GB,50.737341,-3.535159,299
Shanxi University,Biological Sciences,grid.163032.5,06,94,0.6808510638297872,0.925531914893617,0.24468085106382975,0.07446808510638303,CN,37.800871,112.586745,3384
Lancaster University,Environmental Sciences,grid.9835.7,05,88,0.25,0.7840909090909091,0.5340909090909091,0.21590909090909094,GB,54.010747,-2.790304,794
University of Illinois at Chicago,Biological Sciences,grid.185648.6,06,463,0.2224622030237581,0.7645788336933045,0.5421166306695464,0.2354211663066955,US,41.875307,-87.6579,1194
University of Central Florida,Biological Sciences,grid.170430.1,06,102,0.18627450980392157,0.7254901960784313,0.5392156862745098,0.27450980392156865,US,28.6016,-81.2005,1462
Emory University,Biological Sciences,grid.189967.8,06,633,0.29067930489731436,0.8436018957345972,0.5529225908372828,0.15639810426540285,US,33.792787,-84.32401,1168
University of Iowa,Biological Sciences,grid.214572.7,06,441,0.36054421768707484,0.854875283446712,0.4943310657596372,0.145124716553288,US,41.662952,-91.554921,1224
University of Rhode Island,Biological Sciences,grid.20431.34,06,89,0.33707865168539325,0.7865168539325843,0.44943820224719105,0.21348314606741575,US,41.485129,-71.529944,3503
Auburn University,Biological Sciences,grid.252546.2,06,212,0.3113207547169811,0.8443396226415094,0.5330188679245282,0.15566037735849064,US,32.603374,-85.486078,1170
University of Arizona,Biological Sciences,grid.134563.6,06,605,0.2991735537190083,0.8214876033057851,0.5223140495867769,0.17851239669421487,US,32.232248,-110.953542,1305
George Washington University,Biological Sciences,grid.253615.6,06,177,0.12429378531073447,0.7457627118644068,0.6214689265536724,0.25423728813559315,US,38.899973,-77.048642,1309
Shandong Agricultural University,Mathematical Sciences,grid.440622.6,01,3,1.0,1.0,0.0,0.0,CN,36.194093,117.119327,3390
University of Las Palmas de Gran Canaria,Mathematical Sciences,grid.4521.2,01,36,0.9166666666666666,1.0,0.08333333333333337,0.0,ES,28.109412,-15.419316,643
Grenoble Alpes University,Mathematical Sciences,grid.450307.5,01,109,0.009174311926605505,0.8532110091743119,0.8440366972477065,0.14678899082568803,FR,45.192115,5.767276,10561
Academy of Scientific and Innovative Research,Mathematical Sciences,grid.469887.c,01,12,0.0,1.0,1.0,0.0,IN,12.987794,80.247008,19132
University of Groningen,Mathematical Sciences,grid.4830.f,01,85,0.4,0.6352941176470588,0.23529411764705876,0.3647058823529412,NL,53.219443,6.562966,485
Pohang University of Science and Technology,Mathematical Sciences,grid.49100.3c,01,63,0.42857142857142855,0.7619047619047619,0.3333333333333333,0.2380952380952382,KR,36.014146,129.323163,2407
University of Paris-Saclay,Mathematical Sciences,grid.460789.4,01,63,0.0,0.8571428571428571,0.8571428571428571,0.1428571428571429,FR,48.707855,2.152481,10553
University of Udine,Mathematical Sciences,grid.5390.f,01,50,0.62,0.92,0.30000000000000004,0.07999999999999996,IT,46.080833,13.211667,457
Utrecht University,Mathematical Sciences,grid.5477.1,01,88,0.4318181818181818,0.7613636363636364,0.32954545454545453,0.2386363636363636,NL,52.090165,5.122601,493
Cardiff University,Mathematical Sciences,grid.5600.3,01,82,0.15853658536585366,0.573170731707317,0.41463414634146334,0.426829268292683,GB,51.4877,-3.179,849
Cornell University,Mathematical Sciences,grid.5386.8,01,151,0.31788079470198677,0.8079470198675497,0.4900662251655629,0.19205298013245026,US,42.44851,-76.47862,1226
University of Alicante,Mathematical Sciences,grid.5268.9,01,35,0.8285714285714286,1.0,0.17142857142857137,0.0,ES,38.384639,-0.513147,622
Adam Mickiewicz University in Poznań,Mathematical Sciences,grid.5633.3,01,72,0.8611111111111112,0.9305555555555556,0.06944444444444442,0.06944444444444442,PL,52.408803,16.915402,522
University of Birmingham,Mathematical Sciences,grid.6572.6,01,121,0.3140495867768595,0.5454545454545454,0.2314049586776859,0.45454545454545464,GB,52.450556,-1.930556,277
University of Cologne,Mathematical Sciences,grid.6190.e,01,53,0.2830188679245283,0.6981132075471698,0.4150943396226415,0.3018867924528303,DE,50.928056,6.928611,252
Ryerson University,Mathematical Sciences,grid.68312.3e,01,51,0.23529411764705882,0.7058823529411765,0.4705882352941177,0.29411764705882343,CA,43.657736,-79.380178,3573
King Saud University,Mathematical Sciences,grid.56302.32,01,81,0.2716049382716049,0.30864197530864196,0.037037037037037035,0.6913580246913581,SA,24.723982,46.64584,1374
Imperial College London,Mathematical Sciences,grid.7445.2,01,293,0.32081911262798635,0.5494880546075085,0.22866894197952214,0.4505119453924915,GB,51.4986,-0.175478,318
University of Exeter,Mathematical Sciences,grid.8391.3,01,59,0.1864406779661017,0.7796610169491526,0.5932203389830508,0.22033898305084748,GB,50.737341,-3.535159,299
Coventry University,Mathematical Sciences,grid.8096.7,01,30,0.23333333333333334,0.6666666666666666,0.4333333333333333,0.3333333333333333,GB,52.406654,-1.501672,288
University of Ghana,Mathematical Sciences,grid.8652.9,01,3,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666667,GH,5.650833,-0.186944,9301
University of Gdańsk,Mathematical Sciences,grid.8585.0,01,26,0.6538461538461539,0.8076923076923077,0.15384615384615385,0.1923076923076923,PL,54.396173,18.577624,507
Istanbul University,Mathematical Sciences,grid.9601.e,01,28,0.7857142857142857,0.9285714285714286,0.1428571428571429,0.0714285714285714,TR,41.012653,28.963254,731
University of Delhi,Mathematical Sciences,grid.8195.5,01,64,0.8125,0.96875,0.15625,0.03125,IN,28.583333,77.166667,2452
University of East Anglia,Mathematical Sciences,grid.8273.e,01,41,0.3170731707317073,0.6585365853658537,0.34146341463414637,0.34146341463414626,GB,52.621667,1.241667,797
University of Adelaide,Physical Sciences,grid.1010.0,02,151,0.37748344370860926,0.6688741721854304,0.2913907284768212,0.3311258278145696,AU,-34.920656,138.605756,1054
University of Lille,Mathematical Sciences,grid.503422.2,01,116,0.25862068965517243,0.7586206896551724,0.49999999999999994,0.24137931034482757,FR,50.631697,3.075126,10432
Martin Luther University Halle-Wittenberg,Mathematical Sciences,grid.9018.0,01,33,0.3333333333333333,0.7878787878787878,0.45454545454545453,0.2121212121212121,DE,51.486389,11.968889,876
Istanbul Technical University,Physical Sciences,grid.10516.33,02,59,0.559322033898305,0.711864406779661,0.15254237288135597,0.288135593220339,TR,41.105545,29.024911,730
Lancaster University,Mathematical Sciences,grid.9835.7,01,89,0.3258426966292135,0.6179775280898876,0.2921348314606741,0.3820224719101124,GB,54.010747,-2.790304,794
Lappeenranta University of Technology,Physical Sciences,grid.12332.31,02,39,0.48717948717948717,0.6923076923076923,0.20512820512820512,0.30769230769230776,FI,61.064846,28.093931,127
University of Münster,Mathematical Sciences,grid.5949.1,01,62,0.3225806451612903,0.6935483870967742,0.37096774193548393,0.3064516129032257,DE,51.963425,7.613398,883
Cardiff University,Agricultural and Veterinary Sciences,grid.5600.3,07,22,0.3181818181818182,0.8181818181818182,0.5,0.18181818181818182,GB,51.4877,-3.179,849
University of Birmingham,Agricultural and Veterinary Sciences,grid.6572.6,07,28,0.42857142857142855,0.6785714285714286,0.25000000000000006,0.32142857142857145,GB,52.450556,-1.930556,277
University of Cologne,Agricultural and Veterinary Sciences,grid.6190.e,07,11,0.18181818181818182,1.0,0.8181818181818181,5.551115123125783e-17,DE,50.928056,6.928611,252
Utrecht University,Agricultural and Veterinary Sciences,grid.5477.1,07,189,0.6507936507936508,0.8359788359788359,0.18518518518518512,0.16402116402116407,NL,52.090165,5.122601,493
University of Lille,Agricultural and Veterinary Sciences,grid.503422.2,07,13,0.15384615384615385,0.7692307692307693,0.6153846153846154,0.23076923076923073,FR,50.631697,3.075126,10432
University of Udine,Agricultural and Veterinary Sciences,grid.5390.f,07,35,0.8571428571428571,0.9714285714285714,0.11428571428571432,0.02857142857142858,IT,46.080833,13.211667,457
Adam Mickiewicz University in Poznań,Agricultural and Veterinary Sciences,grid.5633.3,07,21,1.0,1.0,0.0,0.0,PL,52.408803,16.915402,522
University of Münster,Agricultural and Veterinary Sciences,grid.5949.1,07,10,0.3,0.9,0.6000000000000001,0.09999999999999992,DE,51.963425,7.613398,883
Imperial College London,Agricultural and Veterinary Sciences,grid.7445.2,07,47,0.23404255319148937,0.5531914893617021,0.3191489361702128,0.44680851063829785,GB,51.4986,-0.175478,318
University of East Anglia,Agricultural and Veterinary Sciences,grid.8273.e,07,30,0.16666666666666666,0.7666666666666667,0.6000000000000001,0.23333333333333325,GB,52.621667,1.241667,797
University of Gdańsk,Agricultural and Veterinary Sciences,grid.8585.0,07,8,0.75,0.875,0.125,0.125,PL,54.396173,18.577624,507
University of Ghana,Agricultural and Veterinary Sciences,grid.8652.9,07,28,0.5357142857142857,0.75,0.2142857142857143,0.25,GH,5.650833,-0.186944,9301
Istanbul University,Agricultural and Veterinary Sciences,grid.9601.e,07,49,0.9183673469387755,0.9795918367346939,0.061224489795918324,0.020408163265306145,TR,41.012653,28.963254,731
University of Hull,Agricultural and Veterinary Sciences,grid.9481.4,07,5,0.6,0.8,0.20000000000000007,0.19999999999999996,GB,53.770263,-0.367141,305
Coventry University,Agricultural and Veterinary Sciences,grid.8096.7,07,8,0.25,0.75,0.5,0.25,GB,52.406654,-1.501672,288
Martin Luther University Halle-Wittenberg,Agricultural and Veterinary Sciences,grid.9018.0,07,36,0.3611111111111111,0.8611111111111112,0.5,0.1388888888888889,DE,51.486389,11.968889,876
Johannes Kepler University of Linz,Agricultural and Veterinary Sciences,grid.9970.7,07,2,0.5,0.5,0.0,0.5,AT,48.3375,14.3175,14
University of Adelaide,Information and Computing Sciences,grid.1010.0,08,91,0.4065934065934066,0.5934065934065934,0.18681318681318682,0.4065934065934066,AU,-34.920656,138.605756,1054
University of Delhi,Agricultural and Veterinary Sciences,grid.8195.5,07,33,0.7878787878787878,0.9393939393939394,0.1515151515151516,0.06060606060606055,IN,28.583333,77.166667,2452
University of Exeter,Agricultural and Veterinary Sciences,grid.8391.3,07,58,0.13793103448275862,0.7586206896551724,0.6206896551724137,0.24137931034482768,GB,50.737341,-3.535159,299
University of Auckland,Agricultural and Veterinary Sciences,grid.9654.e,07,39,0.3076923076923077,0.48717948717948717,0.17948717948717946,0.5128205128205128,NZ,-36.852304,174.767734,1122
Istanbul Technical University,Information and Computing Sciences,grid.10516.33,08,87,0.7816091954022989,0.896551724137931,0.11494252873563215,0.10344827586206895,TR,41.105545,29.024911,730
Lancaster University,Agricultural and Veterinary Sciences,grid.9835.7,07,41,0.1951219512195122,0.7804878048780488,0.5853658536585367,0.21951219512195114,GB,54.010747,-2.790304,794
"University of California, Santa Barbara",Information and Computing Sciences,grid.133342.4,08,134,0.22388059701492538,0.8059701492537313,0.582089552238806,0.19402985074626863,US,34.414228,-119.849119,1290
Rockefeller University,Information and Computing Sciences,grid.134907.8,08,9,0.2222222222222222,0.5555555555555556,0.33333333333333337,0.4444444444444444,US,40.7625,-73.955556,1261
Shanxi University,Information and Computing Sciences,grid.163032.5,08,40,0.525,0.925,0.4,0.07499999999999996,CN,37.800871,112.586745,3384
University of Arizona,Information and Computing Sciences,grid.134563.6,08,191,0.36649214659685864,0.8691099476439791,0.5026178010471205,0.13089005235602086,US,32.232248,-110.953542,1305
University of Central Florida,Information and Computing Sciences,grid.170430.1,08,131,0.29770992366412213,0.8015267175572519,0.5038167938931297,0.19847328244274814,US,28.6016,-81.2005,1462
King Saud University,Agricultural and Veterinary Sciences,grid.56302.32,07,54,0.35185185185185186,0.35185185185185186,0.0,0.6481481481481481,SA,24.723982,46.64584,1374
University of Rhode Island,Information and Computing Sciences,grid.20431.34,08,34,0.35294117647058826,0.6764705882352942,0.3235294117647059,0.3235294117647059,US,41.485129,-71.529944,3503
Paris 13 University,Chemical Sciences,grid.11318.3a,03,32,0.375,0.84375,0.46875,0.15625,FR,48.956991,2.341337,2578
University of Massachusetts Medical School,Chemical Sciences,grid.168645.8,03,33,0.24242424242424243,0.7272727272727273,0.48484848484848486,0.2727272727272727,US,42.275443,-71.762577,1312
Lappeenranta University of Technology,Chemical Sciences,grid.12332.31,03,41,0.43902439024390244,0.6097560975609756,0.17073170731707316,0.39024390243902446,FI,61.064846,28.093931,127
University of Arizona,Chemical Sciences,grid.134563.6,03,150,0.32666666666666666,0.76,0.43333333333333335,0.24,US,32.232248,-110.953542,1305
Shanxi University,Chemical Sciences,grid.163032.5,03,173,0.6069364161849711,0.9075144508670521,0.300578034682081,0.09248554913294793,CN,37.800871,112.586745,3384
University of Illinois at Chicago,Chemical Sciences,grid.185648.6,03,204,0.2107843137254902,0.6813725490196079,0.47058823529411764,0.31862745098039214,US,41.875307,-87.6579,1194
Emory University,Chemical Sciences,grid.189967.8,03,180,0.3055555555555556,0.8055555555555556,0.5,0.19444444444444442,US,33.792787,-84.32401,1168
University of Rhode Island,Chemical Sciences,grid.20431.34,03,41,0.2926829268292683,0.7073170731707317,0.4146341463414634,0.2926829268292684,US,41.485129,-71.529944,3503
University of Central Florida,Chemical Sciences,grid.170430.1,03,125,0.192,0.688,0.49599999999999994,0.312,US,28.6016,-81.2005,1462
University of Hyderabad,Chemical Sciences,grid.18048.35,03,82,0.35365853658536583,0.8658536585365854,0.5121951219512195,0.13414634146341464,IN,17.459575,78.331274,2463
California Institute of Technology,Chemical Sciences,grid.20861.3d,03,219,0.2328767123287671,0.7442922374429224,0.5114155251141552,0.25570776255707767,US,34.138577,-118.125494,1269
University of Iowa,Chemical Sciences,grid.214572.7,03,116,0.31896551724137934,0.8706896551724138,0.5517241379310345,0.1293103448275862,US,41.662952,-91.554921,1224
Federal University of Paraná,Chemical Sciences,grid.20736.30,03,190,0.49473684210526314,0.9473684210526315,0.4526315789473684,0.052631578947368474,BR,-25.428889,-49.2675,1479
George Washington University,Chemical Sciences,grid.253615.6,03,39,0.1282051282051282,0.717948717948718,0.5897435897435898,0.28205128205128205,US,38.899973,-77.048642,1309
Korea University,Chemical Sciences,grid.222754.4,03,312,0.3301282051282051,0.7115384615384616,0.38141025641025644,0.2884615384615385,KR,37.590476,127.02679,2335
Nihon University,Chemical Sciences,grid.260969.2,03,96,0.4270833333333333,0.9583333333333334,0.53125,0.041666666666666685,JP,35.691,139.737608,1443
"University of California, Irvine",Chemical Sciences,grid.266093.8,03,214,0.21495327102803738,0.7289719626168224,0.514018691588785,0.2710280373831776,US,33.64535,-117.842642,1225
Ewha Womans University,Chemical Sciences,grid.255649.9,03,126,0.373015873015873,0.6587301587301587,0.2857142857142857,0.3412698412698413,KR,37.563069,126.946743,2380
Binghamton University,Chemical Sciences,grid.264260.4,03,48,0.1875,0.6458333333333334,0.45833333333333337,0.35416666666666663,US,42.08925,-75.96989,3492
Gunma University,Chemical Sciences,grid.256642.1,03,64,0.265625,0.9375,0.671875,0.0625,JP,36.430278,139.045,1530
Mississippi State University,Chemical Sciences,grid.260120.7,03,57,0.3157894736842105,0.9122807017543859,0.5964912280701754,0.08771929824561409,US,33.454,-88.789,1473
National Taiwan Ocean University,Chemical Sciences,grid.260664.0,03,34,0.29411764705882354,0.8823529411764706,0.588235294117647,0.1176470588235295,TW,25.150107,121.777702,9790
Panjab University,Chemical Sciences,grid.261674.0,03,91,0.6373626373626373,0.9230769230769231,0.2857142857142858,0.07692307692307687,IN,30.760877,76.76536,2458
Auburn University,Chemical Sciences,grid.252546.2,03,71,0.352112676056338,0.8169014084507042,0.46478873239436624,0.18309859154929575,US,32.603374,-85.486078,1170
Federal University of Para,Chemical Sciences,grid.271300.7,03,54,0.5740740740740741,0.9629629629629629,0.38888888888888884,0.03703703703703709,BR,-1.474348,-48.453234,1497
